회사명,주식,혼합주식,혼합채권,채권,투자계약,재간접,단기금융,파생형,부동산,실물,특별자산,혼합자산,기업성장,기관전용 사모펀드,투자일임기타,합계,위탁운용,전일대비,전년대비
아이온자산운용,17715792315,0,0,0,0,0,0,0,0,0,0,14174030423,0,0,0,31889822738,0,0,-15702094232
아이트러스트자산운용,0,158923456611,2097675484,0,0,0,0,0,4099955007,0,0,12699507062,0,0,0,177820594164,0,0,23110760606
아이파트너스자산운용,0,0,8292488267,2242029349,0,1499970002,0,0,95918572258,0,30020000000,15246344378,0,0,0,153219404254,0,0,-12687617539
아이피엠자산운용,0,21850172836,0,0,0,119798901910,0,0,0,0,12000000,34039095640,0,0,0,175700170386,0,0,14946218366
아진자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아크미스자산운용,45035896396,0,28739210686,0,0,0,0,497098795,0,0,0,2241379912,0,0,0,76513585789,0,0,14061423571
아크임팩트자산운용,143301534084,11800000000,0,0,0,0,0,0,8465640000,0,0,268523141208,0,0,0,432090315292,0,-5866627,89489533221
아테나자산운용,13900000000,0,0,121359528416,0,0,0,0,0,0,0,48940769877,0,0,0,184200298293,0,0,33395613145
아트만자산운용,241537335775,42982132707,148039194717,0,0,9395887264,0,0,0,0,0,17285704594,0,0,0,459240255057,0,-600000000,165317366987
아하에셋자산운용,0,0,0,0,0,0,0,0,0,0,0,16198483017,0,0,0,16198483017,0,0,0
안다에이치자산운용,0,92515585934,94583158076,0,0,0,0,0,0,0,0,96496155270,0,0,0,283594899280,0,0,-19707112054
안다자산운용,407222343294,629982002,55825722157,0,0,0,0,146217454357,65206925385,0,0,304926503463,0,0,0,980028930658,0,3037490782,-113103451628
알더블유씨코리아자산운용,0,0,0,0,0,0,0,0,10200000000,0,370000000,0,0,0,20000000000,30570000000,0,0,10570000000
알더인베스트먼트,0,0,0,17503902732,0,0,0,0,0,0,1099789463,70371861960,0,0,0,88975554155,0,0,20170958876
알세온코리아자산운용,0,0,0,0,0,0,0,0,483872162989,0,643871063236,20850722946,0,0,0,1148593949171,0,64871042,111315330708
알지자산운용,0,1500000000,0,0,0,2009803928,0,0,0,0,0,0,0,0,0,3509803928,86800000000,0,0
알파벳자산운용,0,0,30050000000,0,0,0,0,0,0,0,0,2722803254,0,0,0,32772803254,0,0,1220111282
알파자산운용,10262332541,30884326959,20000000000,17281253147,0,0,0,0,190647126800,0,1366827384964,222347054315,0,0,0,1858249478726,0,-6212615,-54588068836
알파플러스자산운용,0,0,10727907975,0,0,5710572576,0,0,4138422000,0,0,149990377906,0,0,0,170567280457,0,0,6699762824
알펜루트자산운용,1837800038,0,0,0,0,0,0,0,0,0,0,274761719469,0,0,0,276599519507,0,500000000,-27008750673
애쉬우드파트너스자산운용,0,0,0,0,0,25021711125,0,0,0,0,0,110000000,0,0,0,25131711125,0,0,-4100236770
앤도버자산운용,53613441948,0,1202390222,0,0,816193237,0,0,0,0,0,186835845290,0,0,0,242467870697,0,34588328,38676438887
앱솔루트자산운용,15795374132,0,0,0,0,0,0,100152749223,22183170837,0,0,29645856412,0,0,0,167777150604,0,0,25867107127
어닝자산운용,0,0,0,0,0,0,0,0,0,0,0,23274802012,0,0,0,23274802012,0,0,984379463
어라운드자산운용,10000000000,1603265075,0,0,0,0,0,0,0,0,0,4195980919,0,0,0,15799245994,0,0,-5380617629
어반자산운용,0,22640277850,0,0,0,0,0,0,189700000000,0,0,0,0,0,0,212340277850,0,0,-592032117
어스틴자산운용,0,0,0,0,0,0,0,0,0,0,0,16458422135,0,0,0,16458422135,0,0,-8000903710
어썸자산운용,0,0,6166233498,0,0,0,0,0,0,0,0,56233256583,0,0,0,62399490081,0,0,7527370184
얼라이언스번스틴자산운용,0,0,0,0,0,1327304616071,0,0,0,0,0,0,0,0,0,1327304616071,0,-2231742559,-593000905571
얼라인파트너스자산운용,0,0,0,0,0,0,0,549840088187,0,0,0,221541584174,0,0,0,771381672361,0,0,330591048507
얼터너티브자산운용,20555269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20555269,0,0,-775464632
에너지인프라자산운용,0,0,0,0,0,0,0,0,0,0,394541436125,0,0,0,0,394541436125,0,0,-27965107070
에셋플러스자산운용,1164120465529,18200362244,85099252625,0,0,0,0,44416700306,0,0,0,200669490567,0,0,0,1512506271271,0,57282830,-69802676065
에스비자산운용,0,0,0,0,0,0,0,0,0,0,0,274004775,0,0,0,274004775,0,0,-235970227
에스아이자산운용,0,0,0,0,0,0,0,0,38694673000,0,0,0,0,0,0,38694673000,0,0,29635745000
에스앤씨자산운용,0,0,0,0,0,0,0,0,0,0,0,55573579112,0,0,0,55573579112,0,0,-859645616
에스에이치자산운용,0,0,0,0,0,0,0,0,0,0,0,15129508691,0,0,0,15129508691,0,0,-8156187868
에스티엔에이치자산운용,0,0,0,0,0,0,0,0,0,0,0,73256322700,0,0,0,73256322700,0,0,23394161201
에스티프라이빗에쿼티운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9741652
에스피자산운용,46300873799,176594606584,0,19006858209,0,0,0,0,0,0,0,28722194647,0,0,0,270624533239,0,0,2043600157
에이디에프자산운용,0,0,0,0,0,0,0,0,1877660586059,0,0,0,0,0,0,1877660586059,0,0,211384699563
에이비피자산운용,4421113136,0,202469968670,173178097973,0,16930000000,0,0,0,0,0,0,0,0,0,396999179779,0,0,137356334096
에이아이파트너스자산운용,0,0,0,0,0,1796452899804,0,0,147482058796,0,946204368076,2870094490,0,0,0,2893009421166,0,7969466959,2338501654
에이아이피자산운용,2391224073,0,0,0,0,0,0,0,1361872461333,0,0,13627277582,0,0,0,1377890962988,0,276000000,-3649663076
에이알에이코리아자산운용,0,0,0,0,0,0,0,0,1068681955982,0,0,0,0,0,0,1068681955982,0,0,-388428000000
에이에프더블유자산운용,0,0,0,0,0,0,0,0,0,0,0,19540299168,0,0,0,19540299168,0,0,-4080185838
에이엠에스자산운용,0,0,0,0,0,0,0,0,0,0,0,56473938226,0,0,0,56473938226,0,0,38292894980
에이올자산운용,0,0,917653175,0,0,0,0,0,0,0,0,4872592085,0,0,0,5790245260,0,0,-594614028
에이원자산운용,0,0,125292448314,0,0,0,0,0,0,0,0,205042872405,0,0,0,330335320719,0,0,30059300128
에이치디씨자산운용,364938765991,16084674911,96311963936,632517614073,0,113355878646,9955690845,50000000000,224548994703,0,36660088402,896777581121,0,0,0,2441151252628,0,-10582353621,113072416695
에이치비자산운용,0,0,0,0,0,0,0,0,0,0,0,500000000,0,0,0,500000000,0,0,-4360101566
에이치스톤자산운용,0,0,159155937,0,0,0,0,0,0,0,0,4399711830,0,0,0,4558867767,0,0,7536218
에이치알자산운용,0,0,17076486924,0,0,0,0,0,0,0,0,210041568929,0,0,0,227118055853,0,-315820760,7067893376
에이치에이치알자산운용,0,0,0,10000000,0,0,0,0,362808464315,0,0,0,0,0,0,362818464315,0,0,9360599000
에이치엠얼터너티브 주식회사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1248882863
에이치원자산운용,0,0,0,0,0,0,0,0,0,0,0,10018672134,0,0,0,10018672134,0,0,-76743053
에이치자산운용,7100000000,0,1263671529,0,0,0,0,0,0,0,0,13101910338,0,0,0,21465581867,0,0,-1675120492
에이케이파트너스자산운용,53055747,0,0,500000000,0,9168414392,0,0,18596039543,0,0,590585566,0,0,0,28908095248,0,0,-35579793709
에이펙스자산운용,0,0,0,53088500000,0,0,0,0,0,0,0,0,0,0,0,53088500000,0,0,-71975610890
에이플랜자산운용,0,0,0,0,0,0,0,0,0,0,0,10000000000,0,0,0,10000000000,0,0,-1000000000
에이피자산운용,0,0,910083710,0,0,0,0,0,1251847489,0,0,3292565064,0,0,15052744286,20507240549,0,0,-10223622293
에임즈자산운용,0,38500075003,0,0,0,0,0,0,1100000000,0,0,3530454189,0,0,0,43130529192,0,0,-378303448
에프엘자산운용,0,0,0,0,0,0,0,0,723802595537,0,0,0,0,0,0,723802595537,0,0,-8009066320
엑스포넨셜자산운용,0,0,0,28560054813,0,10974515626,0,20299500000,0,0,0,28768713057,0,0,0,88602783496,0,-793978038,43575729584
엑시엄자산운용,0,0,0,0,0,0,0,0,0,0,0,13490010149,0,0,0,13490010149,0,0,9761923034
엔라이튼자산운용,0,0,0,0,0,0,0,0,0,0,0,71247966440,0,0,0,71247966440,0,0,7522238112
엔에스자산운용,0,0,0,0,0,13000000000,0,0,0,0,0,29499839671,0,0,0,42499839671,0,0,1008430811
엔에이치농협리츠운용,0,0,0,0,0,0,0,0,481300000000,0,0,0,0,0,0,481300000000,0,0,61000000000
엔에이치아문디자산운용,13217246399309,23696053853,522241785534,29649935383151,0,3789137448390,18262141636466,4908032698029,781133005980,0,6567793512372,553275951293,0,0,0,78274633874377,0,476594003030,9950410565029
엔에이치헤지자산운용,10182371385,163465480679,57731660844,0,0,0,0,399319866048,0,0,0,393920243682,0,0,0,1024619622638,0,0,15208733260
엘비자산운용,0,0,0,0,0,387151451235,0,0,2753527023846,0,39998980687,0,0,0,0,3180677455768,0,0,131295963607
엘에이치에스자산운용,0,0,0,0,0,0,0,0,0,0,0,69501365322,0,0,0,69501365322,0,0,8415493368
엘에프자산운용,0,0,0,0,0,4020000000,0,0,0,0,0,0,0,0,0,4020000000,0,0,-991450442
엘엑스자산운용,0,0,15276744752,0,0,18496960989,0,0,0,0,0,180113898091,0,0,0,213887603832,0,0,43459783080
엘엔에스자산운용,0,0,2999232639,0,0,0,0,0,242851286508,0,0,12649521684,0,0,0,258500040831,0,0,53803073606
엘케이자산운용,0,0,27176664781,0,0,17128367386,0,72712625570,2475475965,0,0,8594595833,0,0,0,128087729535,0,0,-3636402110
엠디엠자산운용,0,0,0,0,0,5120000000,0,0,1376510795449,0,409496800966,13244672135,0,0,0,1804372268550,0,2792918426,580927460344
엠플러스자산운용,19477256696,8900360065,32021589210,2284243953,0,165182805413,0,0,996128373962,0,135418776755,27206834648,0,0,0,1386620240702,0,0,62493356626
오라이언자산운용,7419765357,2128751489,697113371771,0,0,0,0,0,92636829277,0,50869560803,149814745536,0,0,0,999983024233,0,319977602,206017076486
오르카자산운용,20000000000,0,3312027692,0,0,15495710920,0,0,0,0,0,10310259711,0,0,0,49117998323,0,0,-4230713304
오름자산운용,0,10934198039,0,0,0,0,0,0,0,0,0,14366178581,0,0,0,25300376620,0,0,11966551183
오스카자산운용,0,0,0,0,0,0,0,0,0,0,0,9999938210,0,0,0,9999938210,0,0,0
오이코스자산운용,0,0,0,0,0,0,0,0,0,0,0,10676147374,0,0,0,10676147374,0,0,-5046661484
오하자산운용,0,0,4838306307,0,0,0,0,0,0,0,0,208684254559,0,0,0,213522560866,0,0,-260334802499
옵투스자산운용,15039484081,0,0,0,0,0,0,0,0,0,0,13680215815,0,0,0,28719699896,0,0,2930085990
와이드크릭자산운용,0,0,0,0,0,0,0,0,846774664244,0,0,0,0,0,0,846774664244,0,0,30850077244
와이씨자산운용,30000000000,80147708004,20500000000,0,0,0,0,0,0,0,0,8357539694,0,0,0,139005247698,0,0,28273777466
와이앤피자산운용,0,0,0,0,0,0,0,0,245202415228,0,0,0,0,0,0,245202415228,0,0,0
와이즈먼자산운용,0,0,0,0,0,0,0,0,7926510334,0,0,4225726202,0,0,0,12152236536,0,0,-5190123281
와이케이자산운용,0,0,409673140,0,0,0,0,0,61173122931,0,0,317304544320,0,0,0,378887340391,0,0,-11716642240
요위스자산운용,0,0,0,0,0,0,0,0,0,0,0,79046909838,0,0,0,79046909838,0,0,0
우리자산운용,3463386882431,63366510219,971534653748,48844738214437,0,2269794758263,28810698085998,584782803275,2155461717946,0,2525588485469,1112282636432,0,0,0,90801634748218,0,723560634113,42018682064287
우리프라이빗에퀴티자산운용,0,0,0,0,0,295321763645,0,0,41363208166,0,494632992089,242669556386,0,0,0,1073987520286,0,1913778380,-137630521447
우시아자산운용,0,0,0,0,0,0,0,0,0,0,0,91424869,0,0,0,91424869,0,0,-1332469029
우영자산운용,0,0,0,0,0,0,0,0,0,0,0,86556805099,0,0,0,86556805099,0,0,9676144573
원에이츠자산운용,0,0,0,0,0,0,0,0,0,0,0,15967893672,0,0,0,15967893672,0,565818882,-5901147078
원자산운용,53097110937,19847629296,6210649432,0,0,37633639796,0,0,0,0,0,106509748450,0,0,0,223298777911,0,0,17402311683
월넛자산운용,43820652269,44052959708,0,84820000000,0,0,0,0,0,0,0,65408452708,0,0,0,238102064685,0,0,40553521182
웰브릿지자산운용,0,0,0,0,0,0,0,166943119841,11730942657,0,0,2403274444869,0,0,0,2581948507367,0,0,-18174054871
웰스자산운용,38200935701,0,977479704,0,0,0,0,0,0,0,0,2479939597,0,0,0,41658355002,0,0,176192563
웰컴자산운용,203799593295,14066808468,342818538038,28046628779,0,149788441097,701882698083,124178773498,919312903331,0,2500000000,39487184028,0,0,0,2525881568617,0,22088681582,546664626380
위너스자산운용,0,0,0,0,0,0,0,22933809361,0,0,0,41695141871,0,0,0,64628951232,0,0,-7796290692
위드플러스자산운용,31798351732,0,0,0,0,0,0,0,0,0,0,1499429589,0,0,0,33297781321,0,0,137172107
위베스트자산운용,0,0,0,0,0,0,0,0,133275612067,0,0,0,0,0,0,133275612067,0,0,133275612067
위솔자산운용,0,0,0,0,0,0,0,0,12000000000,0,0,10020000200,0,0,0,22020000200,0,0,-55000000000
위플러스자산운용,0,0,0,0,0,0,0,0,0,0,2057780792,992490102,0,0,0,3050270894,0,0,0
유경피에스지자산운용,151960283339,40031045826,2262903281,0,0,86685319,0,17058823546,160770547711,0,0,204078843920,0,0,19763122823,596012255765,0,-9594133,38809744852
유나이티드파트너스자산운용,0,602738601,0,0,0,44117332242,0,0,648005808167,0,0,10221990842,0,0,0,702947869852,0,0,160404053435
유니스토리자산운용,169024675938,33791000000,0,0,0,0,0,0,0,0,0,8726550843,0,0,0,211542226781,0,-122724761,89766054499
유니크자산운용,0,14313907435,0,0,0,0,0,0,0,0,0,5899555054,0,0,0,20213462489,0,0,-2986580998
유리자산운용,3392760698962,12177622417,425070224378,7501469598024,0,285936573863,0,207373073945,0,0,264311250,5000000000,0,0,0,11830052102839,0,-4152707046,842094331172
유진자산운용,290350896853,11228728261,208595734299,2251524930636,0,380971798224,1486767298538,131089402359,818712097093,0,433805954002,695740808908,0,0,0,6708787649173,0,1845886209,-1358727549421
유피자산운용,0,0,1110586415,0,0,0,0,0,0,0,0,5708499388,0,0,10000000000,16819085803,0,0,-820714659
으뜸자산운용,30100000000,0,0,0,0,0,0,0,0,0,0,46822803185,0,0,0,76922803185,0,0,-1202801047
이가자산운용,1500000000,0,0,0,0,0,0,0,10000210015,0,0,9803314939,0,0,0,21303524954,0,0,-3588043352
이도자산운용,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,200000,0,0,-726387443
이든자산운용,0,0,0,0,0,0,0,0,739909388866,0,0,2537607686,0,0,0,742446996552,0,0,-17342324708
이루자산운용,0,0,0,0,0,0,0,0,0,0,0,39838522870,0,0,0,39838522870,0,0,11631689485
이룸자산운용,0,0,0,0,0,0,0,0,0,0,0,1000100820,0,0,0,1000100820,0,0,1000100820
이스트우드자산운용,0,0,0,0,0,0,0,0,0,0,0,10492156486,0,0,0,10492156486,0,0,0
이아이피자산운용,0,0,0,0,0,0,0,0,0,0,100798954234,45349593326,0,117123059432,0,263271606992,0,0,19798793936
이에이자산운용,0,0,0,0,0,0,0,0,0,0,0,7949626506,0,0,0,7949626506,0,0,7949626506
이오스자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1601896094
이지스리얼에셋투자운용,0,0,0,0,0,0,0,0,0,0,99134617857,0,0,0,0,99134617857,0,0,-6751950876
이지스엑스자산운용,0,0,0,0,0,0,0,0,490635812271,0,0,0,0,0,0,490635812271,0,0,43338489000
이지스자산운용,21960062959,116593321883,103403999376,24787803116,0,73310571524,0,601674068000,26057446380753,0,1062309784179,1488680585292,0,0,0,29550166577082,0,7192390577,-76961563351
이현자산운용,8811593664,98494152568,1544048464,0,0,1502536851,0,0,0,0,0,2499523373,0,0,30000000000,142851854920,0,0,33923044822
이화자산운용,0,0,0,0,0,0,0,11300000000,615841628597,0,0,0,0,0,0,627141628597,0,0,9539281684
인마크자산운용,0,0,0,0,0,0,0,0,984827969659,0,33401581621,9633294873,0,0,0,1027862846153,0,0,16363827543
인벡스자산운용,29814476794,0,4621020896,0,0,14667570981,0,0,0,0,0,51191824415,0,0,0,100294893086,0,0,-7346634311
인사이트자산운용,0,0,0,0,0,0,0,0,0,0,0,303012284145,0,0,0,303012284145,0,0,36860785995
인터레이스자산운용,0,0,13330000000,0,0,0,0,4928000000,0,0,0,133038396146,0,0,0,151296396146,0,0,48492437327
인트러스투자운용,0,11603046542,0,0,0,97131200000,0,0,92208296724,0,0,5728501975,0,0,0,206671045241,0,0,98462748517
인프라프론티어자산운용,6167508236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6167508236,0,0,510241691
인피니티글로벌자산운용,0,8206900961,32819108493,0,0,0,0,0,0,0,0,139897752521,0,0,0,180923761975,0,-106745772,35917453343
자비스자산운용,0,0,0,0,0,1006764996,0,0,0,0,8949144393,21938390847,0,0,0,31894300236,0,0,1159132989
자산운용진,0,0,0,0,0,0,0,0,0,0,0,10003587470,0,0,0,10003587470,0,0,2349719410
자산운용현,0,0,7459567524,0,0,0,0,0,0,0,0,10534433696,0,0,0,17994001220,0,0,-194334436
제니스자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제브라자산운용,0,0,680000000,0,0,0,0,0,0,0,0,20035748640,0,0,0,20715748640,0,0,-1360755192
제이더블유자산운용,0,0,0,0,0,0,0,0,0,0,0,20006021017,0,0,0,20006021017,0,0,1741455490
제이드자산운용,0,0,0,0,0,0,0,0,0,0,0,126600401592,0,0,0,126600401592,0,0,32819849807
제이비자산운용,1825242725,0,14279958518,2868118559059,0,0,0,82125070133,831190005957,0,491427090845,184656310667,0,0,0,4473622237904,0,-1204315277,-728583049429
제이씨에셋자산운용,0,0,62774063671,0,0,0,0,0,0,0,0,85407664240,0,0,0,148181727911,0,0,-22073465060
제이알투자운용,0,0,0,0,0,0,0,0,1490649285505,0,0,0,0,0,0,1490649285505,0,0,25575427242
제이앤제이자산운용,0,0,0,0,0,0,0,0,0,0,0,1373935448,0,0,0,1373935448,0,0,-5871432560
제이에이치자산운용,0,0,2014144505,0,0,0,0,0,0,0,0,63752451030,0,0,0,65766595535,0,0,17176993722
제이엠씨자산운용,0,0,0,0,0,0,0,0,0,0,0,13779129787,0,0,0,13779129787,0,0,974342319
제이자산운용,0,0,0,0,0,0,0,0,0,0,0,6945862955,0,0,0,6945862955,0,0,661075618
제이커브자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32281089111
제이피에셋자산운용,0,8590298232,0,0,0,0,0,0,59400320023,0,0,10000000000,0,0,0,77990618255,0,0,-4221382025
조인에셋글로벌자산운용,27916277074,2296637557,5000000000,0,0,9595324480,0,0,0,0,0,20204732252,0,0,0,65012971363,0,0,-2280021113
지니자산운용,0,1000000000,6499890024,0,0,0,0,0,0,0,0,31602840788,0,0,0,39102730812,0,0,1864979548
지베스코자산운용,0,0,0,0,0,0,0,0,365477515270,0,0,43562594320,0,0,0,409040109590,0,0,212086999212
지브이에이자산운용,0,0,83098852412,0,0,0,0,458278598740,0,0,0,614057862613,0,0,0,1155435313765,0,0,59371722490
지안자산운용,32540185177,0,0,50000000000,0,0,0,0,0,0,0,45665855610,0,0,0,128206040787,0,0,24091162485
지알이파트너스자산운용,0,0,0,0,0,0,0,0,78160000000,0,0,0,0,0,0,78160000000,0,0,-35640000000
지지자산운용,0,22291497136,7000000000,49112800000,0,0,0,0,50987162228,0,0,0,0,0,0,129391459364,0,-1000000000,-10181839689
차파트너스자산운용,12846388450,0,600000000,0,0,0,0,0,0,0,0,52413775375,0,222585830000,10500000000,298945993825,0,0,58487371001
카디안자산운용,1946377893314,95837826568,296189654031,1243092080698,0,426601082203,258018754277,26861570198,18097311720,0,11709731302,14799622711,0,0,0,4337585527022,0,-8596310138,-1369989487438
칸서스자산운용,390572650938,149950335,130285683239,593683235803,0,103488949468,0,101579414521,397857950280,0,3038794378933,41517364216,0,100158700074,0,4898088277807,0,8285749035,-1530434309312
칼론인베스트먼트자산운용,0,12728784321,0,0,0,0,0,0,163390144002,0,0,1999765749,0,0,0,178118694072,0,0,15835396116
캐피탈랜드투자운용,0,0,0,0,0,0,0,0,1447695901787,0,0,0,0,0,0,1447695901787,0,0,145823878000
캡스톤자산운용,0,0,0,0,0,3954725932,0,0,4944974440726,0,465953255191,1029274747469,0,0,0,6444157169318,0,0,565638995032
케이디자산운용,0,0,0,0,0,0,0,0,0,0,0,22456820275,0,0,0,22456820275,0,0,22456820275
케이리츠투자운용,0,0,0,0,0,0,0,0,240427155714,0,0,5020000000,0,0,0,245447155714,0,0,0
케이비자산운용,28260333388208,343693326297,8361666322572,73813509155271,0,8167437984686,21783596162006,7743695421044,10231044872631,0,24660526798970,4026745802526,0,672948357100,0,188065197591311,0,419553568692,31912066560254
케이씨지아이대체투자운용,0,1792659376,0,0,0,0,0,0,182718255791,0,0,10022515,0,0,0,184520937682,0,91953178,-481877785
케이씨지아이자산운용,1501560922679,188671243448,495966117980,385744003954,0,1031475824438,0,7009651474,8054188265,0,215978112793,111238159629,0,0,0,3945698224660,0,-14082995250,735729325242
케이에스디자산운용,0,0,0,0,0,0,0,0,0,0,0,5353098403,0,0,0,5353098403,0,0,713054470
케이에스에프자산운용,0,0,0,30300000000,0,0,0,0,0,0,497704837205,11890610496,0,0,0,539895447701,0,3345670394,5796025669
케이에스자산운용,0,0,11326999086,0,4951696353,0,0,0,128916823287,0,0,0,0,0,0,145195518726,0,0,77061984194
케이와이자산운용,0,0,0,0,0,0,0,0,10112239000,0,0,68895182048,0,0,0,79007421048,0,0,12281107904
케이원자산운용,156506816768,0,0,0,0,0,0,0,0,0,0,14788687738,0,0,0,171295504506,0,0,9677575755
케이지티자산운용,0,19471490121,0,0,0,0,0,0,0,0,0,20694518705,0,0,0,40166008826,0,20014611,-469840565
케이클라비스자산운용,500000000,0,52708235572,0,0,1401003335,0,0,744190754546,0,0,74153633076,0,0,0,872953626529,0,0,3578959097
케이티투자운용,0,0,0,0,0,0,0,0,485356492949,0,0,0,0,0,0,485356492949,0,0,-17143507051
케이펙스자산운용,0,0,0,0,0,0,0,0,208954361016,0,0,10000000000,0,0,0,218954361016,0,14028479000,71629490161
케이프리덤자산운용,45383307487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45383307487,0,0,15802928033
케이피자산운용,0,7522596305,57324155818,0,0,0,0,0,0,0,0,0,0,0,0,64846752123,0,100356265,7522596305
케이핀자산운용,0,0,18090877621,0,0,0,0,0,0,0,0,4067482745,0,0,0,22158360366,0,0,-52746321724
케펠자산운용,0,0,0,0,0,5425429347,0,0,632202433452,0,0,0,0,0,0,637627862799,0,0,30775822248
케플러자산운용,1902077292,0,1200366262,0,0,0,0,0,118747200658,0,0,2249270391,0,0,0,124098914603,0,0,62728601819
켄달스퀘어자산운용,0,0,0,0,0,0,0,0,3017738333358,0,0,0,0,0,0,3017738333358,0,0,211079062292
코너스톤자산운용,0,13440904529,0,6535339367,0,0,0,0,0,0,0,14821809931,0,0,0,34798053827,0,0,-4783064612
코람코자산운용,11000000000,3283110468,62505172147,0,0,0,0,0,6895447450398,0,162421019452,1188654327025,0,0,0,8323311079490,0,2126698157,204746697065
코레이트자산운용,47538325648,1151893704,332116961376,2053978960698,0,27300000000,0,10086554265,655285603793,0,93560261481,1014706056072,0,0,0,4235724617037,0,21466282202,260579895647
코르사자산운용,0,0,0,0,0,0,0,0,0,0,0,213916671456,0,0,14305268043,228221939499,0,18920758586,126311039118
코리아자산운용,0,0,0,0,0,0,0,0,100000000,0,0,142265586098,0,0,0,142365586098,0,-356687879,32079210408
코어자산운용,0,0,19357098950,0,0,0,0,0,0,0,0,67778896184,0,0,16641330366,103777325500,0,0,-27817929899
쿼드자산운용,1734740496053,0,41300000000,0,0,0,0,15500000000,0,0,21700000000,163141498419,0,53500000000,0,2029881994472,0,0,-69706062606
쿼터백자산운용,69442466537,5299870020,0,0,0,0,0,0,0,0,0,63732275850,0,0,0,138474612407,0,-314811719,-43744177712
퀀트인자산운용,0,0,8834844189,0,0,0,0,0,0,0,0,8029330549,0,0,0,16864174738,0,0,-663584628
퀸즈가드자산운용,0,21123863928,26256564999,0,0,0,0,1157237312,0,0,0,63111238741,0,0,0,111648904980,0,-10615560,9657260597
큐브인더스트리얼자산운용,0,0,0,0,0,0,0,0,240768611000,0,0,0,0,0,0,240768611000,0,0,43781818000
크레스톤자산운용,0,0,0,0,0,0,0,0,0,0,0,57325746319,0,0,0,57325746319,0,0,11575907488
크로스자산운용,0,0,0,0,0,0,0,0,0,0,0,910268859,0,0,0,910268859,0,0,-2094731141
크로톤자산운용,0,0,0,0,0,0,0,0,0,0,0,85802606361,0,0,0,85802606361,0,0,29239836665
크리에이트자산운용,0,0,0,0,0,0,0,0,1121168326622,0,58423665000,0,0,0,0,1179591991622,0,0,-4504663000
키움투자자산운용,9193647553627,17454953565,520486529636,13828160446588,0,10129094963850,12116766736893,1851905714700,5180225597350,0,3224107001321,1120695318273,0,65694275111,0,57248239090914,0,833522833436,358383754767
키웨스트글로벌자산운용,0,0,0,5000000000,0,8141488171,0,18607317073,7963773341,0,0,45870000000,0,0,0,85582578585,0,0,2952148514
키플렉스자산운용,3000000000,0,0,282576000000,0,0,0,0,0,0,0,30015280554,0,0,0,315591280554,0,0,312591280554
타이거대체투자운용,0,0,0,0,0,0,0,0,2578974888603,0,2314618489684,161969953251,0,0,0,5055563331538,0,-20068531120,645823552048
타이거자산운용투자일임,0,0,54486036505,0,0,0,0,1225725984707,0,0,0,2278581364695,0,0,0,3558793385907,0,-5580000,1584515256947
타임폴리오자산운용,7294157443062,86499150145,554301727746,0,0,1227903768921,0,189892367436,0,0,0,4492946925574,0,0,0,13845701382884,0,4351963983,7269954669830
태성자산운용,0,77501000000,0,0,0,0,0,0,54653507643,0,0,138581699277,0,0,0,270736206920,0,0,3137529348
테라자산운용,0,0,1250000000,0,0,0,0,0,0,0,0,9579225566,0,0,0,10829225566,0,0,709968729
텐세그리티자산운용,0,0,0,0,0,0,0,0,62959139808,0,0,37736118820,0,0,0,100695258628,0,0,49119815186
템플턴하나자산운용,0,0,0,0,0,126839506541,0,0,0,0,2893967660624,0,0,0,0,3020807167165,0,0,95894191903
토러스자산운용,3912420299361,0,0,0,0,0,0,0,0,0,0,279094239083,0,0,286000000,4191800538444,0,-1595293730,2445537200700
토마토자산운용,0,0,0,0,0,0,0,0,0,0,0,2548848551,0,0,0,2548848551,0,0,1670148570
토브자산운용,0,0,0,0,0,0,0,0,0,0,0,65957365114,0,0,0,65957365114,0,0,-19616982523
토터스자산운용,0,0,0,0,0,0,0,0,0,0,0,72021217351,0,0,0,72021217351,0,0,21963068178
토포앤코코리아자산운용,0,282200154796,15702986083,0,0,213186884795,0,0,0,0,0,228357934468,0,0,0,739447960142,0,0,43777597675
트라움자산운용,29319516516,0,0,70239445394,0,0,0,0,0,0,0,208630988421,0,0,0,308189950331,0,0,15170180700
트러스타자산운용,0,0,0,0,0,13980231641,0,0,0,0,0,64440601499,0,0,0,78420833140,0,0,1266778555
트러스톤자산운용,5512701645858,95800556104,154653725645,698945134666,0,28399971693,0,104592290924,69751189339,0,3675761204397,182330389339,0,0,0,10522936107965,0,636455446,-158660753329
트레스자산운용,0,0,90952283,20000000000,0,0,0,0,0,0,0,37580529408,0,0,0,57671481691,0,0,4854907772
