회사명,주식,혼합주식,혼합채권,채권,투자계약,재간접,단기금융,파생형,부동산,실물,특별자산,혼합자산,기업성장,기관전용 사모펀드,투자일임기타,합계,위탁운용,전일대비,전년대비
아이비자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아이비케이자산운용,60,4,29,43,0,25,5,2,2,0,19,0,0,0,1,190,0,0,12
아이앤제이자산운용,0,1,2,0,0,0,0,0,1,0,0,1,0,0,6,11,0,0,-3
아이앤케이투자자산운용,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,0,0,1
아이엠에셋자산운용,20,1,8,32,0,32,3,11,10,0,12,2,0,0,0,131,0,0,-6
아이엠엠자산운용,5,0,0,0,0,3,0,0,3,0,0,3,0,0,0,14,0,0,1
아이엠엠크레딧앤솔루션,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
아이온자산운용,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,-1
아이트러스트자산운용,0,14,1,0,0,0,0,0,1,0,0,4,0,0,0,20,0,0,3
아이파트너스자산운용,0,0,1,1,0,1,0,0,10,0,2,4,0,0,0,19,0,0,-1
아이피엠자산운용,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,5,0,0,0
아진자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아크미스자산운용,18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,21,0,0,18
아크임팩트자산운용,4,1,0,0,0,0,0,0,1,0,0,24,0,0,0,30,0,0,4
아테나자산운용,2,0,0,3,0,0,0,0,0,0,0,6,0,0,0,11,0,0,4
아트만자산운용,250,1,12,0,0,1,0,0,0,0,0,3,0,0,0,267,0,-1,119
아하에셋자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
안다에이치자산운용,0,1,3,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,-1
안다자산운용,34,1,3,0,0,0,0,2,5,0,0,25,0,0,0,70,0,0,-7
알더블유씨코리아자산운용,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,2
알더인베스트먼트,0,0,0,2,0,0,0,0,0,0,1,10,0,0,0,13,0,0,2
알세온코리아자산운용,0,0,0,0,0,0,0,0,5,0,7,1,0,0,0,13,0,0,-1
알지자산운용,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
알파벳자산운용,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1
알파자산운용,1,2,2,4,0,0,0,0,6,0,18,8,0,0,0,41,0,0,-1
알파플러스자산운용,0,0,3,0,0,1,0,0,1,0,0,9,0,0,0,14,0,0,-1
알펜루트자산운용,13,0,0,0,0,0,0,0,0,0,0,57,0,0,0,70,0,1,2
애쉬우드파트너스자산운용,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,-1
앤도버자산운용,2,0,1,0,0,1,0,0,0,0,0,13,0,0,0,17,0,0,-1
앱솔루트자산운용,6,0,0,0,0,0,0,5,5,0,0,5,0,0,0,21,0,0,-3
어닝자산운용,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,-3
어라운드자산운용,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0
어반자산운용,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0
어스틴자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
어썸자산운용,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0
얼라이언스번스틴자산운용,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,-1
얼라인파트너스자산운용,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7,0,0,2
얼터너티브자산운용,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
에너지인프라자산운용,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
에셋플러스자산운용,34,4,7,0,0,0,0,1,0,0,0,9,0,0,0,55,0,0,1
에스비자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
에스아이자산운용,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1
에스앤씨자산운용,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,1
에스에이치자산운용,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
에스티엔에이치자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
에스티프라이빗에쿼티운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
에스피자산운용,1,11,0,1,0,0,0,0,0,0,0,4,0,0,0,17,0,0,1
에이디에프자산운용,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,0
에이비피자산운용,12,0,188,15,0,1,0,0,0,0,0,0,0,0,0,216,0,0,19
에이아이파트너스자산운용,0,0,0,0,0,29,0,0,4,0,15,1,0,0,0,49,0,0,2
에이아이피자산운용,1,0,0,0,0,0,0,0,20,0,0,2,0,0,0,23,0,0,-2
에이알에이코리아자산운용,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,1
에이에프더블유자산운용,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
에이엠에스자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2
에이올자산운용,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
에이원자산운용,0,0,10,0,0,0,0,0,0,0,0,22,0,0,0,32,0,0,3
에이치디씨자산운용,18,5,5,4,0,8,1,1,2,0,5,18,0,0,0,67,0,0,-6
에이치비자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1
에이치스톤자산운용,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0
에이치알자산운용,0,0,3,0,0,0,0,0,0,0,0,20,0,0,0,23,0,0,2
에이치에이치알자산운용,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,14,0,0,0
에이치엠얼터너티브 주식회사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
에이치원자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
에이치자산운용,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,-1
에이케이파트너스자산운용,1,0,0,1,0,4,0,0,2,0,0,3,0,0,0,11,0,0,-3
에이펙스자산운용,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8
에이플랜자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1
에이피자산운용,0,0,1,0,0,0,0,0,1,0,0,4,0,0,2,8,0,0,-1
에임즈자산운용,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1
에프엘자산운용,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0
엑스포넨셜자산운용,0,0,0,1,0,1,0,1,0,0,0,6,0,0,0,9,0,0,0
엑시엄자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
엔라이튼자산운용,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,5
엔에스자산운용,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,7,0,0,-1
엔에이치농협리츠운용,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1
엔에이치아문디자산운용,160,3,19,128,0,73,11,42,15,0,90,9,0,0,0,550,0,0,-8
엔에이치헤지자산운용,1,9,4,0,0,0,0,1,0,0,0,28,0,0,0,43,0,0,13
엘비자산운용,0,0,0,0,0,5,0,0,36,0,1,0,0,0,0,42,0,0,1
엘에이치에스자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
엘에프자산운용,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1
엘엑스자산운용,0,0,2,0,0,1,0,0,0,0,0,19,0,0,0,22,0,0,-1
엘엔에스자산운용,0,0,2,0,0,0,0,0,20,0,0,3,0,0,0,25,0,0,4
엘케이자산운용,0,0,3,0,0,1,0,2,1,0,0,2,0,0,0,9,0,0,0
엠디엠자산운용,0,0,0,0,0,1,0,0,15,0,8,1,0,0,0,25,0,0,1
엠플러스자산운용,1,1,2,1,0,5,0,0,22,0,4,3,0,0,0,39,0,0,6
오라이언자산운용,3,1,49,0,0,0,0,0,6,0,3,12,0,0,0,74,0,0,7
오르카자산운용,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,5,0,0,-24
오름자산운용,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1
오스카자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
오이코스자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,-1
오하자산운용,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0
옵투스자산운용,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
와이드크릭자산운용,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,0,-1
와이씨자산운용,2,12,3,0,0,0,0,0,0,0,0,3,0,0,0,20,0,0,5
와이앤피자산운용,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
와이즈먼자산운용,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1
와이케이자산운용,0,0,1,0,0,0,0,0,2,0,0,30,0,0,0,33,0,0,-3
요위스자산운용,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0
우리자산운용,86,9,35,111,0,83,9,20,18,0,42,26,0,0,0,439,0,0,19
우리프라이빗에퀴티자산운용,0,0,0,0,0,4,0,0,2,0,9,4,0,0,0,19,0,0,0
우시아자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
우영자산운용,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2
원에이츠자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,-4
원자산운용,34,5,1,0,0,4,0,0,0,0,0,17,0,0,0,61,0,0,26
월넛자산운용,2,5,0,3,0,0,0,0,0,0,0,8,0,0,0,18,0,0,6
웰브릿지자산운용,0,0,0,0,0,0,0,20,1,0,0,175,0,0,0,196,0,0,-1
웰스자산운용,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
웰컴자산운용,498,3,13,1,0,11,1,7,31,0,1,5,0,0,0,571,0,0,174
위너스자산운용,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,9,0,0,-3
위드플러스자산운용,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1
위베스트자산운용,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
위솔자산운용,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,-3
위플러스자산운용,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0
유경피에스지자산운용,10,7,1,0,0,2,0,1,3,0,0,26,0,0,1,51,0,0,1
유나이티드파트너스자산운용,0,1,0,0,0,2,0,0,9,0,0,2,0,0,0,14,0,0,0
유니스토리자산운용,221,16,0,0,0,0,0,0,0,0,0,3,0,0,0,240,0,0,84
유니크자산운용,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
유리자산운용,45,7,6,37,0,4,0,10,0,0,3,1,0,0,0,113,0,0,5
유진자산운용,17,1,5,20,0,23,1,3,26,0,16,9,0,0,0,121,0,0,-16
유피자산운용,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0
으뜸자산운용,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,-2
이가자산운용,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,6,0,0,-1
이도자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
이든자산운용,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,12,0,0,-3
이루자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
이룸자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
이스트우드자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
이아이피자산운용,0,0,0,0,0,0,0,0,0,0,2,7,0,2,0,11,0,0,-1
이에이자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
이오스자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
이지스리얼에셋투자운용,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
이지스엑스자산운용,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,2
이지스자산운용,3,9,4,1,0,4,0,3,259,0,19,40,0,0,0,342,0,0,-14
이현자산운용,1,7,1,0,0,1,0,0,0,0,0,1,0,0,1,12,0,0,1
이화자산운용,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,29,0,0,0
인마크자산운용,0,0,0,0,0,0,0,0,12,0,1,1,0,0,0,14,0,0,-4
인벡스자산운용,228,0,2,0,0,2,0,0,0,0,0,12,0,0,0,244,0,0,-83
인사이트자산운용,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
인터레이스자산운용,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,12,0,0,3
인트러스투자운용,0,2,0,0,0,3,0,0,4,0,0,1,0,0,0,10,0,0,4
인프라프론티어자산운용,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
인피니티글로벌자산운용,0,1,3,0,0,0,0,0,0,0,0,11,0,0,0,15,0,0,2
자비스자산운용,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,7,0,0,0
자산운용진,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,1
자산운용현,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,-1
제니스자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제브라자산운용,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,-1
제이더블유자산운용,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,-1
제이드자산운용,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,2
제이비자산운용,1,0,3,4,0,0,0,9,25,0,15,17,0,0,0,74,0,0,-9
제이씨에셋자산운용,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,17,0,0,-1
제이알투자운용,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,0,-1
제이앤제이자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
제이에이치자산운용,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,1
제이엠씨자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
제이자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,-1
제이커브자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3
제이피에셋자산운용,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0
조인에셋글로벌자산운용,81,1,1,0,0,2,0,0,0,0,0,5,0,0,0,90,0,0,8
지니자산운용,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
지베스코자산운용,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,13,0,0,2
지브이에이자산운용,0,0,4,0,0,0,0,6,0,0,0,25,0,0,0,35,0,0,3
지안자산운용,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0
지알이파트너스자산운용,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
지지자산운용,0,4,1,2,0,0,0,0,9,0,0,0,0,0,0,16,0,0,1
차파트너스자산운용,1,0,1,0,0,0,0,0,0,0,0,9,0,7,2,20,0,0,1
카디안자산운용,50,8,20,17,0,57,1,5,1,0,3,2,0,0,0,164,0,0,5
칸서스자산운용,811,2,10,9,0,4,0,2,19,0,66,3,0,1,0,927,0,1,71
칼론인베스트먼트자산운용,0,2,0,0,0,0,0,0,6,0,0,1,0,0,0,9,0,0,-2
캐피탈랜드투자운용,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,0,0,2
캡스톤자산운용,0,0,0,0,0,1,0,0,73,0,9,30,0,0,0,113,0,0,12
케이디자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
케이리츠투자운용,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,13,0,0,0
케이비자산운용,294,20,49,202,0,134,9,214,119,0,227,70,0,3,0,1341,0,0,71
케이씨지아이대체투자운용,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,7,0,0,1
케이씨지아이자산운용,30,6,9,15,0,17,0,1,1,0,4,9,0,0,0,92,0,0,7
케이에스디자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
케이에스에프자산운용,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,4,0,0,2
케이에스자산운용,0,0,1,0,1,0,0,0,9,0,0,0,0,0,0,11,0,0,4
케이와이자산운용,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,9,0,0,-1
케이원자산운용,88,0,0,0,0,0,0,0,0,0,0,4,0,0,0,92,0,0,7
케이지티자산운용,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0
케이클라비스자산운용,1,0,3,0,0,1,0,0,16,0,0,4,0,0,0,25,0,0,1
케이티투자운용,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,-1
케이펙스자산운용,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,7,0,0,-1
케이프리덤자산운용,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,11
케이피자산운용,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3
케이핀자산운용,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,-7
케펠자산운용,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,11,0,0,1
케플러자산운용,1,0,1,0,0,0,0,0,5,0,0,2,0,0,0,9,0,0,2
켄달스퀘어자산운용,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,41,0,0,1
코너스톤자산운용,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,-1
코람코자산운용,1,1,5,0,0,0,0,0,112,0,6,12,0,0,0,137,0,0,0
코레이트자산운용,3,1,5,8,0,1,0,2,31,0,13,9,0,0,0,73,0,0,-11
코르사자산운용,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,27,0,0,1
코리아자산운용,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,9,0,-1,-2
코어자산운용,0,0,1,0,0,0,0,0,0,0,0,24,0,0,2,27,0,0,2
쿼드자산운용,17,0,2,0,0,0,0,3,0,0,1,18,0,1,0,42,0,0,-8
쿼터백자산운용,307,1,0,0,0,0,0,0,0,0,0,10,0,0,0,318,0,0,-108
퀀트인자산운용,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
퀸즈가드자산운용,0,4,6,0,0,0,0,1,0,0,0,8,0,0,0,19,0,0,4
큐브인더스트리얼자산운용,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,4
크레스톤자산운용,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,1
크로스자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
크로톤자산운용,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,3
크리에이트자산운용,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,8,0,0,-1
키움투자자산운용,136,9,30,121,0,286,9,43,54,0,48,16,0,3,0,755,0,0,34
키웨스트글로벌자산운용,0,0,0,1,0,3,0,1,4,0,0,5,0,0,0,14,0,0,1
키플렉스자산운용,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2
타이거대체투자운용,0,0,0,0,0,0,0,0,42,0,42,2,0,0,0,86,0,0,4
타이거자산운용투자일임,0,0,5,0,0,0,0,43,0,0,0,442,0,0,0,490,0,0,17
타임폴리오자산운용,19,4,1,0,0,3,0,1,0,0,0,51,0,0,0,79,0,0,17
태성자산운용,0,6,0,0,0,0,0,0,2,0,0,11,0,0,0,19,0,0,-2
테라자산운용,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
텐세그리티자산운용,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,0,1
템플턴하나자산운용,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,42,0,0,3
토러스자산운용,4034,0,0,0,0,0,0,0,0,0,0,9,0,0,3,4046,0,-2,2135
토마토자산운용,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
토브자산운용,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
토터스자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
토포앤코코리아자산운용,0,39,3,0,0,35,0,0,0,0,0,4,0,0,0,81,0,0,6
트라움자산운용,3,0,0,11,0,0,0,0,0,0,0,16,0,0,0,30,0,0,0
트러스타자산운용,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,7,0,0,-2
트러스톤자산운용,94,8,17,19,0,8,0,4,4,0,52,9,0,0,0,215,0,0,8
트레스자산운용,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,7,0,0,1
티아이자산운용,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,7,0,0,-3
티엘자산운용,1,3,1,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,-2
파레토자산운용,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,-4
파로스자산운용,11,3,6,0,0,0,0,0,0,0,0,7,0,0,0,27,0,0,12
파이브트리자산운용,2,0,2,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,2
파이어스톤자산운용,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
파인밸류자산운용,0,8,4,0,0,0,0,0,0,0,0,10,0,0,0,22,0,0,1
파인스트리트자산운용,0,0,0,0,0,67,0,0,1,0,80,0,0,0,0,148,0,0,15
파인앤파트너스자산운용,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,6,0,0,2
파인트리자산운용,0,0,0,0,0,0,0,0,10,0,0,22,0,3,0,35,0,0,-2
퍼시픽브릿지자산운용,0,5,0,1,0,4,0,0,0,0,0,4,0,0,0,14,0,0,-1
퍼시픽자산운용,1,0,0,1,0,3,0,0,47,0,0,1,0,0,0,53,0,0,1
페블스톤자산운용,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0
페블즈자산운용,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,6,0,0,0
페어웨이자산운용,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,-2
페트라빌자산운용,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,1
페트라자산운용,19,0,0,0,0,0,0,1,0,0,0,3,0,0,0,23,0,0,0
포도자산운용,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2
포레스트자산운용,15,0,0,0,0,0,0,1,0,0,0,2,0,0,0,18,0,0,0
포렉스자산운용,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
포스트자산운용,3,0,0,0,0,0,0,0,8,0,1,6,0,0,0,18,0,0,7
포어모스트자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3
포커스자산운용,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,17,0,0,-7
포트코리아자산운용,0,0,0,0,0,0,0,12,2,0,0,19,0,0,0,33,0,0,-8
폴라리스자산운용,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
푸른파트너스자산운용,0,6,3,0,0,3,0,0,4,0,0,10,0,0,0,26,0,0,0
